Place name,Total Score,Street,City,State,Country Code,Website,Phone,Categories,URL,Category Name,Demo Website URL
Coco Berry Roastery,5.0,Kuwait St,,Abu Dhabi,AE,,+971 58 587 3848,"Dry fruit store, Candy store, Chocolate shop, Nut store",https://www.google.com/maps/search/?api=1&query=Coco%20Berry%20Roastery&query_place_id=ChIJVwxD4gJnXj4R6iuXYec7x4c,Dry fruit store,https://abdulbaasithere.github.io/cafe-leads-demo/coco-berry-roastery.html
Tayn Roastery - Khalidiya,5.0,Dawhat Ar Riwes St,,Abu Dhabi,AE,,+971 58 836 2774,Nut store,https://www.google.com/maps/search/?api=1&query=Tayn%20Roastery%20-%20Khalidiya&query_place_id=ChIJwfvh-WpnXj4Rko-FQZ3lfMY,Nut store,https://abdulbaasithere.github.io/cafe-leads-demo/tayn-roastery-khalidiya.html
محمصة شاكرين Shakirin Roastery,5.0,F9C2+Q22 - Doroub Al Khair St,,Abu Dhabi,AE,,+971 52 497 9309,Store,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AD%D9%85%D8%B5%D8%A9%20%D8%B4%D8%A7%D9%83%D8%B1%D9%8A%D9%86%20Shakirin%20Roastery&query_place_id=ChIJ-8P9eABnXj4RyNKD1VUtWd4,Store,https://abdulbaasithere.github.io/cafe-leads-demo/shakirin-roastery.html
AL DALLA SPICES AND BOHARAT,5.0,8 Al Bidayat 1 St,,Abu Dhabi,AE,,+971 58 648 2727,Coffee roastery,https://www.google.com/maps/search/?api=1&query=AL%20DALLA%20SPICES%20AND%20BOHARAT&query_place_id=ChIJcUh6Ma9HXj4Rnz01lv9FgsM,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/al-dalla-spices-and-boharat.html
Albar Albahar Roastery,5.0,9,,Abu Dhabi,AE,,+971 2 883 4098,Supermarket,https://www.google.com/maps/search/?api=1&query=Albar%20Albahar%20Roastery&query_place_id=ChIJ43yO_Wc3Xj4RX5GDIeTbMbE,Supermarket,https://abdulbaasithere.github.io/cafe-leads-demo/albar-albahar-roastery.html
Zahrat Al Qahwa Roastery LLC محمصة زهرة القهوة,4.6,darat miya - Alexandria St,,Abu Dhabi,AE,,+971 56 293 1300,"Coffee roastery, Dry fruit store",https://www.google.com/maps/search/?api=1&query=Zahrat%20Al%20Qahwa%20Roastery%20LLC%20%D9%85%D8%AD%D9%85%D8%B5%D8%A9%20%D8%B2%D9%87%D8%B1%D8%A9%20%D8%A7%D9%84%D9%82%D9%87%D9%88%D8%A9&query_place_id=ChIJu-UUpzJnXj4RFMrNJMnUI_8,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/zahrat-al-qahwa-roastery-llc.html
Room 101,5.0,1710 شارع نسيم البر,,Abu Dhabi,AE,,+971 52 440 7411,Hotel,https://www.google.com/maps/search/?api=1&query=Room%20101&query_place_id=ChIJtcKKYrQ5Xj4ReFphw6YWdf8,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/room-101.html
Five Palm Village Apartment,4.2,F94W+79F - Al Jimi Street Dust Thani residential apartments,,Abu Dhabi Emirate,AE,,+971 50 491 1860,Resort hotel,https://www.google.com/maps/search/?api=1&query=Five%20Palm%20Village%20Apartment&query_place_id=ChIJJXriqXxoXj4RKcVl1MMAr54,Resort hotel,https://abdulbaasithere.github.io/cafe-leads-demo/five-palm-village-apartment.html
Hilton Baynunah Hotel,4.1,F9J2+W38,,Abu Dhabi,AE,,,Hotel,https://www.google.com/maps/search/?api=1&query=Hilton%20Baynunah%20Hotel&query_place_id=ChIJy6PeGndmXj4RwQE_vJG_EBA,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/hilton-baynunah-hotel.html
Delma Plaza Hotel Apartments,4.5,F9P5+MW6,,Abu Dhabi,AE,,,Hotel,https://www.google.com/maps/search/?api=1&query=Delma%20Plaza%20Hotel%20Apartments&query_place_id=ChIJY1A_9G9mXj4RAXx_gfvZTu0,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/delma-plaza-hotel-apartments.html
Sahara Hotel,4.4,622 Zayed The First St,,Abu Dhabi,AE,,,Hotel,https://www.google.com/maps/search/?api=1&query=Sahara%20Hotel&query_place_id=ChIJp8rPN3JmXj4Ru1btrVrm-6M,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/sahara-hotel.html
بيلا كير المكتوب بالروسي,5.0,16 شارع غْمَيْسَة,,Abu Dhabi,AE,,,Hotel,https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%8A%D9%84%D8%A7%20%D9%83%D9%8A%D8%B1%20%D8%A7%D9%84%D9%85%D9%83%D8%AA%D9%88%D8%A8%20%D8%A8%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A&query_place_id=ChIJ608igxNnXj4R1PB2KRoNNCo,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/cafe-442.html
tara hotel apartments,,"24°29'47. 54°22'46.7""E - شارع 3",,Abu Dhabi,AE,,+971 52 732 0335,Hotel,https://www.google.com/maps/search/?api=1&query=tara%20hotel%20apartments&query_place_id=ChIJaWXGp1BmXj4Rl2VyzGVb-f8,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/tara-hotel-apartments.html
Ggfv,5.0,9GFP+6VR,,Abu Dhabi,AE,,,Hotel,https://www.google.com/maps/search/?api=1&query=Ggfv&query_place_id=ChIJ69nqma9HXj4Rd7qBY1bj9nk,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/ggfv.html
Alorobia Roastery - Defense St | المحمصة الاوروبية - شارع الدفاع,4.3,Hazza ' Bin Zayed The First St,,Abu Dhabi,AE,,+971 2 441 2400,Supermarket,https://www.google.com/maps/search/?api=1&query=Alorobia%20Roastery%20-%20Defense%20St%20%7C%20%D8%A7%D9%84%D9%85%D8%AD%D9%85%D8%B5%D8%A9%20%D8%A7%D9%84%D8%A7%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9%20-%20%D8%B4%D8%A7%D8%B1%D8%B9%20%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9&query_place_id=ChIJSzBgKJFnXj4RY0UlPSEoRCM,Supermarket,https://abdulbaasithere.github.io/cafe-leads-demo/alorobia-roastery-defense-st.html
